employee_certificate_id,employee_id,certification_id
86868,58406,11
50650,58406,2
27043,47760,5
80801,47760,10
30757,47760,11
44136,47760,1
28567,41931,7
52019,41931,11
19909,41931,19
48449,41931,16
90238,41931,6
57341,20611,11
64471,20611,14
64544,20611,19
65208,20611,4
38233,20611,15
84539,80097,15
62066,80097,14
16790,80097,7
8268,80097,19
85595,80097,16
88490,63389,4
76522,63389,2
38239,50716,6
87743,41124,12
70205,41124,11
24915,41124,16
22560,41124,10
53328,41124,5
8321,51381,3
31173,13988,14
51918,27626,8
52293,27626,14
9607,27626,13
67827,27626,17
59557,35161,13
56700,35161,18
25139,71491,1
98958,38061,18
14655,38061,8
66848,38061,4
26455,56949,9
58889,56949,15
66882,56949,20
63526,56949,5
82913,56949,17
12333,63398,5
55493,63398,3
72879,94152,3
15338,94152,19
50408,94152,11
56704,94152,14
68345,94152,10
18396,27908,7
62944,27908,2
71988,27908,5
95457,40125,10
88362,40125,17
51856,33606,15
13097,33606,16
28377,33606,1
95994,33606,2
93338,33606,13
75469,22784,5
66538,22784,8
77953,22784,11
72855,22784,13
74269,86954,20
29658,86954,3
12134,87228,5
36848,61694,13
43482,61694,10
90407,61694,4
46132,61694,20
12606,15935,18
10622,15935,12
35692,16997,9
8685,16997,17
67199,98263,15
48979,98263,3
86795,98263,17
82727,98263,1
52025,89672,5
78254,89672,19
15359,86894,3
29899,15142,6
7995,15142,12
32936,61392,19
97978,61392,7
13360,55270,18
9014,55270,5
32649,55270,20
35244,55270,14
99459,55270,15
74515,91827,9
87271,91827,8
58228,91827,16
35966,44802,8
81548,69373,20
36214,69373,16
5266,69373,18
4585,69373,7
62820,69373,3
33656,7572,19
60254,7572,13
84136,7572,4
94175,37559,5
60094,37559,14
56897,33723,8
95411,62284,16
77516,62284,4
93620,62284,3
83046,62284,19
52194,75391,16
19157,98553,15
67627,98553,14
39073,98553,13
85751,98553,7
44944,62198,2
90318,62198,9
4001,62198,11
38600,62198,20
54556,62198,1
67480,93335,11
73517,93335,9
20135,64358,15
47544,64358,11
60986,64358,13
86269,64358,6
2202,19920,15
20853,19920,10
95026,19920,4
6657,21101,6
56947,21101,13
15533,89305,6
30101,89305,11
39428,89305,2
30706,89305,9
45883,10599,10
35504,10599,1
33855,10599,13
34141,10599,5
51767,10599,7
56030,18138,11
38042,38322,7
40771,38322,11
24274,38322,13
74768,38322,15
36443,19875,3
80653,19875,13
7994,19875,6
19187,19875,1
61698,68099,8
9509,91711,16
70999,91711,5
18986,91711,15
67020,91711,12
81987,91711,4
35319,56964,16
61246,56964,3
2693,56964,13
27000,56964,20
66751,64152,13
90313,64152,12
11594,64152,3
58780,63381,2
14009,63381,1
28701,59234,10
23071,59234,11
56141,59234,1
9055,99326,1
80637,75730,2
82775,75730,13
36008,31183,1
51415,31183,8
85449,23773,8
85799,23773,11
71503,23773,16
37201,23773,15
45501,23773,10
59430,30655,14
14435,30655,5
92888,30655,6
18360,30655,2
72302,87643,15
71603,45365,5
23136,45365,20
4970,10012,20
50433,64349,10
55000,15544,18
4465,15544,14
69799,45180,12
57017,45180,4
21964,45180,16
54650,35505,1
28149,35505,6
60737,35505,4
88482,35505,18
28383,63596,8
11234,62249,6
27508,21142,4
10478,81189,3
39407,81189,18
61692,81189,4
54045,81189,19
59521,85542,17
7423,85542,15
53138,85542,20
46713,52769,20
86485,52769,8
9175,52769,5
63512,52769,18
21698,59415,5
29713,59415,19
17530,83029,4
11602,83029,5
2773,83029,18
46160,11916,1
46640,11916,15
69233,11916,7
15871,11916,13
53193,70810,6
55597,36461,5
24412,36461,15
73356,36461,1
11204,36461,11
11995,44783,20
56337,44783,5
53246,44783,6
10948,44783,18
73075,44783,14
13887,15928,6
58171,15928,11
89583,15928,1
61923,30198,5
69536,30198,15
10601,30198,20
79936,30198,2
61897,30198,8
78962,23707,3
51026,23707,14
61983,23707,19
84934,87688,4
23569,90487,4
5290,39481,20
16801,39481,15
81266,87343,3
6822,87343,6
27669,87343,20
30130,87343,13
72770,87343,1
3439,55804,17
28857,88832,13
58678,88832,12
79908,88832,10
73852,88832,19
40298,88832,1
58441,26556,19
68219,26556,20
58052,26556,1
2677,26556,6
23363,12394,15
19539,12394,10
24155,12394,17
30328,12394,6
59032,12394,3
85204,49684,14
46424,49684,16
8624,49684,6
64897,49684,18
55199,30880,13
75729,3690,19
80961,3690,18
49894,3690,16
93685,3690,11
88109,5881,16
9331,5881,13
77669,5881,7
40014,15287,17
40009,15287,19
52672,15287,3
19280,53296,6
20041,13351,7
7821,13351,18
74107,51551,1
50369,51551,17
25985,51551,9
12745,51551,16
73853,51551,20
33726,99746,19
3525,99746,6
82739,99746,2
54124,99746,1
19825,99746,5
89399,22704,6
38196,22704,18
18805,22704,7
38888,18965,16
8301,94525,2
32646,94525,1
68091,94525,10
3748,94525,3
90938,15284,2
97932,15284,6
99817,2015,18
66173,2015,9
7719,2015,4
55869,2015,19
78051,75284,7
69618,75284,8
46440,75284,12
9372,75284,6
48809,53531,3
40388,53531,19
18356,24983,14
51823,62876,18
3603,62876,13
74443,62876,9
96899,62876,14
29252,62876,11
15863,92845,1
21380,92845,2
4562,66987,15
81974,10782,13
80797,10782,20
57851,10782,15
65418,10782,17
13374,10782,3
51766,15820,1
8592,15269,17
25377,15269,11
95840,15269,14
18187,15269,15
77297,46038,5
3867,46038,1
27696,46038,10
46163,17757,11
31435,17757,16
93211,17757,2
13104,17757,3
56461,17757,9
66676,3394,6
18603,3394,11
69084,3394,20
54176,22677,15
30011,22677,12
73995,22677,16
96696,22677,14
78693,22677,18
1409,83784,7
6113,83784,15
20739,83784,17
97069,83784,14
72322,85474,16
82017,85474,4
43579,85474,18
78851,2463,6
8915,36390,10
16988,36390,18
93669,94511,4
11371,94511,5
82508,94746,16
1693,94746,4
29415,94746,2
83465,77833,17
11093,58134,14
82716,44577,5
32908,44577,15
25707,44577,8
40688,65714,20
62281,65714,8
15073,94256,8
11122,59523,13
79581,59523,3
28563,59523,11
8298,8254,5
61959,8254,16
56832,8254,12
29335,73944,17
87578,73944,18
43487,73944,11
70221,77417,10
7134,77417,1
97190,81630,7
96926,3157,5
47289,3157,10
98429,26477,18
19075,26477,13
50597,26477,14
72220,26477,17
30649,26477,8
81141,42682,15
79152,42682,8
58024,27952,4
63954,27952,8
16500,27952,6
33113,27952,17
85370,27952,2
53970,45694,3
87815,45694,19
95540,45694,20
12993,45694,12
26569,10897,9
77381,89913,1
84122,89913,15
56819,89913,10
2969,41119,17
55609,41119,5
11012,41119,18
88522,41119,14
97316,99053,9
98139,99053,11
24291,99053,14
20727,99053,3
35353,30392,15
85297,30392,13
33800,30392,9
95870,30392,4
48039,30392,6
63497,46497,12
73340,46497,15
40974,46497,18
80763,46497,11
97193,9075,9
9473,9075,2
74082,9075,4
36813,9075,1
40024,89391,8
14269,89391,1
13391,89391,2
64410,41806,3
43547,41806,20
93032,41666,6
4463,41666,10
32446,94212,14
66876,94212,3
97199,93796,9
46970,93796,16
38644,93796,2
95245,46524,3
72325,92754,4
75723,92754,10
13314,92754,15
48913,92754,1
8388,54692,20
77913,77889,2
50407,77889,1
58497,14758,14
31124,14758,12
12770,14758,15
50158,29224,7
23792,66382,14
29870,66382,7
52235,64889,4
18091,64889,19
90819,64889,14
40656,64889,1
32459,62269,13
78123,62269,11
99336,62269,20
39650,62269,10
53370,2067,9
82763,2067,19
31902,2067,11
49534,2067,13
2572,32005,8
24016,86734,10
34202,58050,9
77590,58050,15
22968,55904,13
22459,55904,18
94352,55904,12
17187,50390,13
94486,50390,5
50753,50390,10
19919,50390,19
20546,50390,9
11011,39201,8
74793,39201,16
46878,39201,10
30967,57471,18
97789,57471,14
21854,35819,3
85812,35819,6
39900,35819,19
32839,35819,20
85046,39120,20
4719,39120,4
34469,39120,10
71040,39120,18
20880,39120,5
48526,83838,18
91217,83838,10
84782,83838,16
66710,83838,3
23124,91508,12
15241,91508,20
64844,91508,10
39449,91508,5
23923,91508,4
19191,9876,11
61990,9876,2
15588,9876,13
1352,9876,20
28012,32377,8
24385,32377,18
8964,32377,1
79964,32377,9
30245,52265,15
21154,40218,17
7226,74740,14
24090,74740,8
12425,74740,6
6798,67499,8
85323,67499,17
6516,67499,1
18260,67499,18
94461,67499,15
22983,96007,7
12483,96007,14
39882,96007,9
76808,70347,19
67301,27625,11
38274,27625,14
19176,27625,3
94705,27625,8
64269,80502,5
50710,80502,12
84642,74944,7
48479,74944,8
47090,74944,16
32394,74944,6
44782,92659,8
21125,92659,1
15344,92659,16
38695,92659,2
82173,92659,3
7402,87727,3
1834,87727,9
15519,40273,1
91487,40273,8
34024,40273,16
9465,40273,15
96332,40273,4
68936,59400,11
53787,59400,3
19665,59400,13
55085,59400,7
17607,84444,19
93863,84444,5
98362,58843,1
17972,58843,11
71734,58843,9
4854,58843,5
78475,69244,1
59507,69244,20
26738,83329,7
19389,14065,1
45981,14065,7
21735,14065,3
47791,94067,12
45402,94067,5
86721,18330,14
96479,18330,5
36731,18330,18
76142,46622,17
18865,46622,8
85523,46622,2
62839,11933,13
5247,11933,2
4232,11933,1
35318,11933,7
26662,70550,1
94857,70550,10
88179,70550,20
15970,19966,7
43328,19966,9
11393,21474,6
90666,21474,15
63142,13164,20
7690,21461,7
47487,21461,20
28211,88387,17
96740,88387,9
56297,88387,2
8835,99296,12
60131,99296,20
45506,87659,2
71349,31028,10
95263,31028,12
37261,31028,2
26502,3349,1
74228,3349,3
42513,21814,19
29201,21814,8
56484,21814,12
87046,59012,13
79118,95318,20
83898,95318,1
17407,84395,1
65865,84395,7
93615,84395,6
86815,84395,12
55448,68275,10
20885,68275,14
17341,68275,5
90425,68275,8
12583,94968,11
98257,94968,9
67082,94968,15
17171,94968,7
10597,40813,15
70680,40664,14
12277,40664,3
43801,13185,17
79034,13185,10
98009,14420,11
98228,14420,20
50464,22061,8
5311,22061,1
65259,22061,6
72071,22061,20
84386,22061,4
81925,72878,18
50676,72878,5
18188,16606,15
83469,16606,5
8967,16606,8
32572,16606,16
80031,20426,10
15961,20426,16
58601,20426,18
37951,20426,15
46309,20426,11
36324,68478,14
1410,68478,19
82289,1126,16
7433,1126,5
67702,28039,4
48252,48792,4
62825,48792,6
91120,48792,11
77475,48792,19
55562,48792,18
17474,92866,6
7875,92866,1
69965,94059,6
94738,94059,9
43004,94059,2
11085,55155,2
61779,55155,14
48513,55155,11
33947,55155,13
70902,70158,15
88342,70158,5
70545,70158,2
38671,13151,13
64644,13151,20
43018,17049,6
39484,35307,13
86825,35307,6
56089,35307,11
88783,35307,8
70200,47957,6
49327,47957,7
32150,47957,20
95304,66868,6
72997,66868,18
94035,66868,17
61951,66868,4
21241,29726,6
76628,61025,9
29006,61025,7
67472,61025,20
80181,77620,7
9164,77620,9
77969,99606,14
35030,99606,19
65018,99606,2
71002,99606,9
62425,78849,17
49606,78849,3
26182,78849,20
26424,78849,8
17820,93229,4
38483,83960,10
81520,71679,2
68555,71679,16
87130,71679,8
37572,77930,2
12883,77930,1
13117,77930,13
31325,77930,18
93298,77930,17
78329,9948,17
74100,9948,20
99070,9948,6
40048,99797,8
7509,54419,17
69602,54419,12
54815,54419,1
83454,54419,2
38642,54419,3
31676,3078,17
14502,3078,8
13294,3078,3
45443,16183,9
32389,16183,12
50858,40037,8
18046,40037,10
52808,40037,19
32151,62626,9
52277,62626,1
29412,62626,18
44551,62626,10
51248,69436,14
29035,69436,10
47433,69436,11
7827,69436,17
80887,69436,1
48319,38043,12
91810,85151,11
31820,85151,15
46053,85151,3
37188,85151,12
71095,85151,13
57627,74606,8
20726,74606,6
63330,74606,10
14379,74606,2
42134,18843,17
30490,18843,16
65499,18843,7
86765,18843,6
6245,89694,9
89156,89694,7
21332,89694,13
85503,89694,6
54165,89694,16
63529,63144,2
27586,63144,18
11503,24825,4
21379,24825,14
81054,24825,20
44107,24825,15
54557,24825,2
69625,21918,16
11611,7034,8
35072,7034,12
90696,7034,5
23317,7034,2
4481,7034,11
99467,80132,5
30096,80132,20
84007,80132,17
53078,53515,11
43929,53515,19
27094,53515,6
39257,53515,16
63668,60102,5
22312,60102,1
56164,60102,14
84526,11141,11
20817,11141,15
97552,11141,3
3953,11141,6
61883,8763,12
60891,8763,11
68808,8763,9
48081,56343,4
9683,67292,19
23284,67292,9
60026,67292,3
37319,67292,16
6861,43847,9
53081,43847,18
96976,43847,15
18957,39634,11
93471,39634,4
19152,39634,16
63280,39634,6
28260,39634,14
11904,24435,12
97184,76277,15
48808,76277,2
65585,76277,18
87550,76277,9
44445,76277,6
33282,67384,16
7266,56992,5
51292,56992,16
45043,56992,7
28052,56992,17
33539,11268,2
61065,11268,17
57073,11268,4
90760,11268,15
58612,99441,7
49382,99441,16
50185,99441,11
57024,99441,6
64737,65512,9
18448,65512,12
5620,65512,6
5950,65512,16
63402,26907,13
83984,26907,9
35611,40982,7
47385,40982,16
19169,40982,10
40003,40982,14
1480,59201,14
45770,38536,9
64151,38536,20
36265,80618,3
92514,80618,19
50638,80618,7
90510,80618,8
26214,80618,5
56478,33356,15
72804,73654,16
94356,80161,7
49620,80161,10
82945,80161,18
99414,25277,8
55061,77845,16
16706,77845,15
4383,62808,5
62179,98284,18
35371,71035,3
53568,71035,11
84558,71035,8
16756,71035,19
95369,35040,14
83738,35040,8
19091,14025,6
64622,14025,1
10425,14025,19
41167,81037,4
92483,81037,13
71698,81037,20
92550,81037,15
21783,81037,18
14980,2533,15
50024,7837,7
7524,90965,1
56409,97150,19
35373,97150,1
46167,97150,15
81728,97150,5
78869,91543,6
34148,91543,18
98561,91543,9
32253,91543,8
77731,91543,10
64190,10931,18
50008,10931,2
40652,10931,12
16854,53324,13
98272,53324,12
50534,53324,10
40886,53324,2
83885,3915,15
63925,3915,5
11803,3915,16
8386,75510,12
83211,75510,17
45996,75510,19
9819,81928,2
16635,81928,17
7144,95344,14
16166,95344,7
20047,95344,6
4683,15429,9
22303,15429,14
49387,81090,17
44811,81090,8
70059,81090,15
6370,81090,1
7655,81090,2
16598,58750,16
47436,30143,11
41520,30143,15
85744,30143,4
76693,30143,2
91145,30143,5
76970,59837,10
43481,1916,12
34086,85037,6
50324,85037,12
72348,85037,13
18943,85037,19
42236,85037,18
87629,36316,1
94052,36316,4
10279,36316,2
56351,36316,20
79566,36316,7
99515,74562,2
43593,74562,9
16915,74562,17
71715,74562,10
10301,74562,5
7564,61462,9
85364,61462,4
43456,61462,15
91708,61462,17
23566,38792,9
49688,38792,6
30925,33196,18
36306,33196,19
37794,33196,17
34992,33196,15
82815,33196,14
87133,4763,20
22351,4763,6
93182,4763,5
9314,4763,4
72354,16162,11
72114,16162,6
50258,16162,16
84698,16162,18
91372,89989,16
6883,89989,2
53337,97897,11
62103,97897,18
45283,97897,3
33683,97897,1
56042,97897,10
44118,47856,12
64914,47856,10
39179,47856,14
36766,69132,15
76316,69132,12
58964,69132,6
48821,69132,10
60241,23655,15
48258,23655,5
24926,75733,14
33410,75733,16
15015,93023,10
78493,93023,17
95978,93023,13
99257,17395,3
78473,23221,9
65856,23221,4
47178,23221,1
63069,23221,14
8689,23221,20
4738,3100,19
18113,3100,13
56882,57340,8
59705,57340,1
10677,57951,16
95759,57951,17
98675,57951,11
1521,91879,13
4474,91879,7
73533,91879,2
71619,91879,9
26000,95591,19
85179,95591,9
97555,95591,7
86484,95591,11
68367,95591,18
34059,30707,15
10343,30707,11
55617,30707,9
75312,48353,13
5509,48353,5
3030,48353,2
33076,48353,17
56071,48353,16
26347,81243,20
81199,81243,17
17295,81243,13
11889,81243,1
59803,81243,4
89116,77981,10
67326,64075,10
69801,64075,1
96713,4614,18
79576,4614,12
86916,4614,9
28846,87547,6
27011,87547,13
41080,90039,9
26565,90039,8
63452,90039,10
12412,90039,7
28734,90039,16
98816,73668,10
87232,73668,6
18740,73668,13
99853,73668,18
65347,39888,12
23695,39888,18
40339,39888,6
77914,93314,4
26538,93314,18
79446,93314,16
5377,93314,1
15926,93314,19
59618,12204,2
7164,12204,3
77947,12204,16
83430,87711,17
11713,87711,12
33507,29943,13
4564,29943,11
99324,29943,6
21377,24492,10
15473,24492,6
78243,24492,11
7803,24492,8
98466,24492,18
94531,8150,8
45305,8150,17
83007,46181,4
96244,43240,1
60868,43240,16
90045,43240,15
38967,43240,17
14631,43240,7
34439,12636,6
98149,67274,11
52358,67274,16
74694,14579,1
14894,14579,13
60659,46977,18
56223,46977,19
38118,46977,10
23941,87748,15
6386,87748,7
22417,87748,11
25146,87748,14
63563,87748,1
8574,18752,19
46151,18752,4
40315,7597,5
12158,7597,15
63177,7597,8
15034,7597,19
56104,58377,3
47250,58377,4
96288,69249,4
36904,69249,19
3021,69249,3
39364,75276,17
28264,75276,13
58041,75276,8
72943,75276,10
22926,75276,12
94666,25693,11
30549,25693,17
59960,67714,10
88641,67714,18
16257,36678,20
52009,36678,2
30279,36678,6
21271,36678,15
26505,42517,1
52016,42517,18
79905,42517,19
27454,60878,9
16167,3033,8
32749,3033,11
12565,36496,20
90770,45748,19
83044,45748,20
73339,45748,7
73281,7780,3
86367,90735,10
63515,90735,17
46434,90735,13
86277,90735,2
94307,90735,3
16083,82434,5
45199,61686,19
19538,61686,20
35924,19994,8
48492,19994,9
45967,18344,20
58201,18344,4
96992,18344,19
91666,97529,14
33654,97529,6
96865,97529,7
15545,98249,5
45229,98249,15
68929,98249,16
47461,98249,19
20402,71325,10
89158,71325,15
91224,71325,9
72428,42222,18
5784,42222,2
1663,42222,4
82059,42222,5
94452,42222,16
93837,23439,10
24801,23439,4
50702,23439,17
76587,23439,8
16797,23439,3
20249,5894,7
75613,5894,14
7392,5894,18
42255,5894,3
76816,35642,19
32440,35642,16
4438,35642,15
39881,35642,14
78807,72825,11
28418,13289,13
1576,13289,6
84286,13289,2
73711,60141,19
78214,60141,11
70523,60141,12
10216,60141,7
14986,60141,1
88328,12672,5
69791,12672,13
64218,58341,2
3380,58341,15
32675,58341,5
29777,58341,9
70652,58341,12
89724,25679,1
80155,25679,17
85619,25679,10
34160,25679,20
67681,25679,6
12708,32015,2
82748,32015,1
93893,3217,12
81381,83550,19
81315,83550,20
37178,83550,13
77807,68731,9
68346,68731,12
80730,68731,10
39464,68731,17
2546,88956,16
93738,88956,14
31750,88956,7
67548,88956,8
32504,88956,3
58642,47312,16
77799,47312,13
49727,47312,15
48318,47312,1
22271,47312,18
49559,59123,3
89883,59123,6
57801,59123,20
65994,1649,8
95921,94106,5
45941,94106,18
60504,94106,7
63049,94106,14
2510,94094,15
53921,94094,10
61424,94094,2
88127,94094,19
9784,57451,15
96620,57451,14
54922,57451,12
55548,57451,20
91378,45143,10
14855,45143,19
65542,45143,1
48725,45143,8
95842,45143,11
52795,11625,5
60895,11625,11
62094,11625,13
17158,11625,3
59064,11625,20
21995,27925,4
44253,1770,19
42224,1770,13
76315,92639,16
86579,92639,14
90329,92639,9
98948,92639,3
67535,92639,10
13733,52704,18
63421,52704,2
74728,71562,16
18374,71562,14
7836,71562,13
87613,71562,6
49705,8839,1
51848,8839,11
32750,8839,18
55173,68427,11
9358,79761,19
53530,79761,12
56951,79761,16
59087,79761,18
46371,79761,17
51185,36759,9
83234,36759,10
46803,36759,7
10405,36759,3
95966,31974,1
95665,31974,10
63397,31974,5
85596,31974,4
23435,31974,9
48400,96420,10
55476,96420,12
72434,96420,20
88664,96420,17
29953,96420,4
77001,21021,5
97131,8090,10
70291,65103,14
23181,65103,6
78713,65103,19
13553,65103,16
44986,90074,14
40932,87420,2
12447,87420,13
68243,87420,15
91523,74407,10
58923,74407,20
12080,74407,19
35036,56439,6
79032,56439,2
59847,56439,20
82172,56439,7
58627,56439,18
23822,55036,8
77452,55036,5
50264,88566,19
13613,88566,3
43447,88566,17
61563,88566,13
7374,33012,17
69148,33012,15
40200,33012,8
40398,33012,18
6639,33012,14
58787,89795,17
21742,89795,10
69704,89795,11
16211,89795,5
22950,89795,7
55645,94207,15
74858,94207,3
82479,94207,8
19697,94207,10
75370,94207,14
37828,61533,17
50430,61533,7
90749,61533,8
59542,53734,6
45182,53734,11
41106,53734,19
38914,53734,9
24438,53734,7
12874,50406,9
30841,50406,16
40837,50406,15
81729,50406,19
61045,50406,1
34681,30947,13
30342,30947,4
30415,30947,12
36244,30947,10
58408,30947,19
30848,51285,7
52437,51285,2
68697,51285,10
93003,23833,1
15404,23833,13
60149,23833,19
29162,88192,7
33556,88192,1
13292,94653,4
13268,94653,17
20830,30072,3
17657,30072,19
45020,30072,10
93965,30072,2
52038,30225,9
60323,30225,4
55189,30225,12
8236,88262,4
32508,88262,13
90997,88262,10
33383,88262,20
72797,88262,16
87944,65997,14
59622,65997,16
30784,65997,19
6659,87485,9
4450,87485,3
92107,87485,11
45714,87485,20
76199,76935,11
37380,76935,14
83549,4801,13
27833,8673,12
76310,39519,9
59918,39519,11
69390,39519,16
29542,21958,19
3885,21958,13
5312,17464,6
53442,17464,11
9816,17464,7
5127,17464,20
89641,17464,13
26964,11877,3
39148,33905,19
86763,33905,1
93515,50797,13
81050,50797,17
13266,50797,2
91547,84183,10
66107,86395,14
40989,86395,9
80189,86395,13
51460,86395,16
89971,86395,1
29199,62559,9
33783,10673,4
68700,48098,8
29515,48098,12
80495,51152,8
64933,51152,11
32159,51152,15
37355,48235,7
85275,48235,8
48277,79388,1
80512,79388,17
13820,79388,9
36522,69535,17
77471,69535,7
49364,69535,10
25948,78053,13
93373,78053,3
59388,78053,7
47011,78053,20
64013,36412,8
13710,36412,20
33542,36412,6
76460,3507,20
87028,24494,19
16299,24494,3
40970,24494,5
14650,46691,6
80607,10318,10
97485,10318,9
45127,10318,6
66331,10318,20
81311,13699,12
90249,13699,3
13203,13699,5
62573,92381,3
91118,97838,16
34487,85927,2
29104,85927,6
25445,85927,11
70430,85927,5
88670,85927,3
76438,14178,11
71034,14178,20
69261,14178,12
75939,14178,8
53728,14178,14
94704,11554,13
74213,11554,15
51501,11554,9
9363,11554,10
19776,17315,17
5387,17315,11
76486,56472,18
48917,55228,19
65764,55228,20
16876,55228,4
4443,99735,2
49668,99735,12
20303,99735,4
55067,13778,7
48082,13778,3
76431,13778,11
72470,13778,5
42590,13778,16
78101,32894,18
64935,27295,16
50652,27295,3
47363,27295,6
77123,27295,13
80068,27295,15
68514,64043,13
83098,64043,1
45758,64043,14
73064,64043,2
3213,65731,12
12618,65731,19
83598,65731,13
2043,65731,18
52486,97304,14
62331,25674,3
78608,13062,20
83769,13062,8
10451,13062,5
69181,13062,1
13482,25798,9
40725,8730,17
48578,67743,14
80070,67743,16
33588,67743,11
28494,67743,8
87715,67743,18
87596,49827,12
43904,49827,3
38414,49827,16
30876,49827,1
67390,49827,17
41934,92099,11
45018,92099,5
65973,92099,12
10367,92099,9
49416,18575,18
22048,18575,15
78793,31717,14
75127,31717,8
74273,31717,5
67304,31717,11
47789,77536,3
58194,77536,19
64397,77536,11
29527,77536,12
11983,36578,13
90711,36578,8
11648,36578,4
61961,36578,5
57929,36578,2
13349,3058,10
67118,3058,8
85593,3058,20
31053,56745,20
52181,65590,5
27778,65590,16
41364,65590,3
97386,65590,12
7291,95545,19
92634,95545,16
10758,46729,5
78268,46729,14
90883,46729,16
57494,89937,12
71611,89937,9
19462,65356,3
97067,65356,13
7463,68029,19
7839,68029,15
78412,91520,3
4844,91520,1
62567,91520,19
66998,91520,7
80879,91520,8
2081,76312,1
23167,85448,7
68104,85448,18
10408,85448,1
28168,85448,14
90999,49723,20
73123,49723,3
27658,49723,1
56752,49723,18
21795,28148,3
33395,83952,4
54495,83952,11
97727,84353,4
1461,84353,20
27220,84353,8
47226,62544,15
88280,62544,9
37192,62544,14
73366,62544,10
27330,62544,8
11126,2863,14
86257,2863,20
8200,28302,18
80570,28302,13
97246,56648,5
5968,56648,15
91186,56648,3
93317,56648,2
68360,56648,4
65493,26718,13
11259,26718,19
64667,26718,16
90265,26718,14
69741,26352,4
1014,54791,18
53539,54791,9
89381,8752,10
88575,8752,13
16065,8752,12
17470,8752,17
19751,8752,4
40178,66731,6
86400,55143,20
68718,55143,15
31349,55143,2
12534,55143,8
1328,55143,10
28089,88257,15
97499,88257,10
13653,88257,2
62500,88257,12
83336,83063,6
90663,83063,17
18723,83063,2
47184,49646,3
25406,49646,13
55938,49646,20
2201,49646,18
78838,45126,2
56174,45126,11
78917,45126,18
65907,45858,2
8581,84919,1
27927,84919,5
13222,84919,3
5107,84919,20
38825,27473,13
3271,27473,20
67756,52449,13
23921,52449,18
55464,52449,2
17608,52449,12
47779,77540,8
10674,77540,20
28515,28143,14
27499,28143,1
28138,85114,1
78431,85114,2
70072,85114,4
1111,87454,12
47665,87454,5
91978,38754,15
96118,40251,1
49680,40251,4
66166,36484,9
59805,36484,16
89773,36484,15
1716,36484,12
90055,8712,15
9538,8712,5
85383,8712,17
33793,8712,19
52812,8712,1
41015,69039,3
2121,84455,9
10153,84455,19
58481,84455,5
14359,84455,1
99725,84455,2
60113,11782,14
51390,11782,4
77237,11782,6
65394,7736,11
93888,7736,19
20060,28797,6
63451,28797,13
74451,20504,18
77982,20504,5
69530,80315,4
4257,80315,3
77789,80315,5
22513,80315,13
49085,80315,17
10855,40288,3
68314,40288,18
33264,40288,19
68117,71895,6
48766,25758,5
21866,25758,19
3316,25758,8
35461,25758,3
50744,25758,15
39331,6641,17
41901,53638,10
36479,76790,9
95525,76790,12
91196,76790,17
43901,76790,14
38493,76790,7
84500,65306,12
27961,37644,7
98843,37644,17
52723,37644,15
60044,37644,5
63306,37644,10
44954,30062,15
80895,30062,4
74353,30062,10
3161,55468,6
63411,85571,11
65013,85571,2
14491,85571,9
19175,85571,3
61202,85571,16
14314,27370,10
2372,27370,18
46208,27370,2
1545,27370,4
30325,27370,11
95779,26142,4
59884,26142,3
20185,26142,14
1019,26142,16
50861,71206,12
99353,15318,15
31306,15318,12
5248,15318,20
74334,82644,13
18643,82644,6
69570,82644,19
56697,82644,5
9554,65117,17
72139,65117,4
66506,65117,1
25712,65117,9
77934,58822,16
23420,58822,4
23603,25878,11
80772,25878,13
61371,25878,8
45737,25878,4
46528,11448,5
10330,25627,18
98238,25627,15
78027,21298,5
27219,21298,1
31036,21298,3
36241,21298,17
20644,21298,11
92666,43103,6
23715,8022,15
80810,8022,6
65218,8022,14
25500,8022,11
11453,8022,2
41681,1297,3
13249,1297,1
82830,1297,20
24649,79427,3
12109,79427,14
15020,79427,10
34650,80981,1
37173,80981,14
36379,80981,12
87388,80981,17
97484,93496,11
14463,93496,3
89700,93496,13
31418,93496,6
57417,89734,11
19048,71119,12
18166,71119,16
88513,71119,9
39563,71119,7
13049,68253,14
56604,68253,12
44823,68253,2
89655,68253,9
91002,55082,1
13105,55082,11
31981,55082,3
85211,31583,7
17798,53573,17
52922,53573,18
59467,53573,16
13392,53573,4
20573,53573,19
67355,7352,20
93114,7352,4
98656,7352,5
57952,7352,12
6960,51418,15
21339,51418,16
83654,51418,3
65033,43850,11
79036,43850,1
63431,43850,14
69537,25140,15
1379,25140,13
66411,25140,19
21865,25140,11
46905,48829,7
56384,58892,4
45802,58892,15
94387,58892,3
18510,58892,11
6753,93680,8
89317,93680,4
72212,93680,9
53320,93680,10
27827,10414,11
52104,10414,20
58903,10414,15
68742,14215,18
13404,14215,19
25984,99200,5
77578,99200,1
74492,99200,6
70731,49449,14
78755,49449,6
36386,49449,16
34940,70804,1
50520,70804,12
90284,58572,18
93950,58572,2
87322,79201,4
89339,79201,12
41796,57702,15
90875,57702,17
95394,57702,13
52957,57702,11
30427,57702,1
8478,47605,6
27882,47605,1
12090,84314,10
52169,84314,13
4655,84314,2
35162,59366,20
6398,59366,9
3412,59366,7
37797,59366,18
38691,59366,13
19653,62190,3
32361,63757,18
12472,63757,15
46839,63757,19
83993,63757,4
56600,63757,2
21970,70190,2
