employee_id,skill_id,skill_level,skill_progress
8530,5,Intermediate,25
8530,18,Advanced,33
34144,14,Beginner,19
78184,4,Beginner,80
3506,3,Beginner,54
3506,15,Intermediate,39
3506,10,Advanced,67
49562,9,Advanced,81
49562,7,Beginner,61
49562,18,Beginner,61
61713,8,Beginner,96
61713,10,Beginner,70
61713,5,Intermediate,20
82824,10,Beginner,59
82824,5,Advanced,4
15410,9,Beginner,51
9997,13,Beginner,17
31909,7,Intermediate,68
31909,8,Advanced,95
31909,14,Intermediate,0
10385,16,Beginner,8
10385,2,Intermediate,94
10385,8,Beginner,86
4411,13,Beginner,72
4411,18,Intermediate,49
4411,8,Beginner,53
27532,13,Beginner,5
27532,2,Advanced,28
27532,16,Beginner,60
57690,5,Intermediate,86
57690,18,Intermediate,50
69252,20,Intermediate,3
69252,8,Advanced,26
92117,20,Intermediate,35
92117,3,Intermediate,41
27041,13,Intermediate,72
7941,1,Advanced,12
7941,10,Advanced,82
99659,20,Beginner,92
99659,1,Advanced,26
63030,18,Intermediate,16
83772,12,Advanced,55
83772,9,Advanced,83
83772,1,Beginner,66
18309,5,Beginner,19
18309,9,Beginner,86
75983,9,Beginner,87
75983,3,Advanced,21
87681,14,Advanced,17
87681,9,Beginner,19
80463,6,Beginner,99
80463,11,Beginner,30
75130,9,Advanced,82
91530,11,Intermediate,58
91530,17,Beginner,67
94436,9,Advanced,79
94436,5,Beginner,9
63876,14,Beginner,40
7673,3,Beginner,83
7673,16,Intermediate,95
50622,12,Beginner,22
50622,2,Advanced,98
37451,19,Advanced,72
37451,18,Advanced,23
37451,3,Intermediate,33
6807,15,Beginner,11
47341,9,Intermediate,2
47341,3,Advanced,20
15263,13,Intermediate,40
15263,17,Advanced,62
12607,8,Beginner,72
12607,16,Intermediate,18
53947,12,Advanced,26
15873,2,Beginner,65
15873,6,Beginner,62
15873,9,Beginner,53
96973,14,Beginner,43
71071,12,Advanced,75
71071,18,Advanced,28
76938,19,Intermediate,1
76938,16,Advanced,89
62946,9,Beginner,43
62946,2,Beginner,55
62946,20,Intermediate,80
76185,11,Beginner,38
76185,13,Advanced,88
67286,20,Intermediate,28
67286,17,Advanced,8
9023,3,Beginner,53
9023,5,Advanced,37
9023,11,Beginner,60
41177,18,Intermediate,50
41177,15,Beginner,19
41177,16,Beginner,98
59212,15,Advanced,92
59212,9,Beginner,72
7629,1,Beginner,22
7629,18,Beginner,45
7629,4,Beginner,51
80618,1,Intermediate,10
80618,16,Beginner,10
3776,17,Advanced,7
3776,20,Intermediate,63
3776,10,Beginner,44
59432,16,Intermediate,91
59432,13,Intermediate,67
59432,15,Beginner,52
68429,18,Advanced,4
96149,2,Advanced,58
96149,14,Intermediate,39
96149,7,Beginner,69
74897,6,Intermediate,84
46647,1,Beginner,40
46647,17,Intermediate,93
46647,14,Beginner,76
66665,16,Beginner,55
66665,9,Intermediate,30
11648,3,Advanced,40
52981,7,Beginner,48
52981,8,Advanced,50
52981,12,Beginner,27
14864,16,Beginner,1
14864,9,Beginner,17
14864,10,Advanced,66
1143,16,Advanced,51
63367,12,Intermediate,42
35499,15,Advanced,69
35499,2,Beginner,38
93885,9,Beginner,48
93885,12,Beginner,59
82045,13,Advanced,84
82045,7,Intermediate,60
82045,20,Intermediate,24
42496,6,Intermediate,9
42496,1,Beginner,44
23351,12,Advanced,67
23351,1,Advanced,45
42395,3,Advanced,75
42395,9,Beginner,48
64071,4,Beginner,19
64071,2,Beginner,70
62552,1,Advanced,42
47735,15,Beginner,46
47735,9,Intermediate,54
8430,15,Beginner,75
61532,17,Advanced,32
85220,15,Intermediate,60
85220,12,Beginner,75
85220,8,Intermediate,84
84572,19,Advanced,64
94512,9,Intermediate,84
38346,17,Beginner,30
8260,19,Intermediate,54
77805,17,Beginner,82
77805,10,Beginner,40
77805,9,Advanced,65
13847,17,Advanced,14
70376,5,Beginner,19
70376,4,Intermediate,29
77423,16,Beginner,63
98501,15,Intermediate,55
98501,7,Advanced,66
15938,10,Advanced,59
15938,16,Intermediate,90
93435,7,Intermediate,22
93435,6,Beginner,63
48871,4,Intermediate,92
6269,2,Beginner,37
6269,12,Intermediate,47
12803,16,Beginner,75
12803,9,Advanced,48
12803,18,Advanced,68
70260,17,Advanced,24
70260,13,Beginner,12
70260,1,Advanced,67
62083,5,Intermediate,11
62083,18,Advanced,64
62083,6,Advanced,56
75559,11,Advanced,0
75559,13,Advanced,56
75559,7,Beginner,81
1931,3,Beginner,6
1931,9,Intermediate,98
1931,1,Advanced,49
24911,4,Advanced,82
24911,2,Advanced,92
58661,13,Beginner,92
58661,12,Intermediate,59
58661,11,Beginner,60
48899,17,Intermediate,54
56867,17,Advanced,30
56867,14,Advanced,78
62806,5,Beginner,50
62806,14,Intermediate,43
32968,7,Intermediate,56
32968,5,Beginner,20
32968,18,Intermediate,59
53835,7,Beginner,87
53835,18,Advanced,79
80261,14,Beginner,43
84147,9,Beginner,79
2305,15,Intermediate,57
2305,14,Intermediate,16
85006,20,Beginner,99
85006,5,Beginner,43
85006,4,Intermediate,94
5401,17,Intermediate,71
5401,1,Beginner,86
5401,3,Advanced,62
95949,6,Intermediate,82
95949,15,Intermediate,52
95949,2,Intermediate,85
52028,7,Intermediate,25
52028,20,Intermediate,4
52028,18,Intermediate,27
14112,19,Advanced,29
50907,17,Beginner,4
50907,9,Intermediate,24
79405,1,Beginner,35
79524,8,Advanced,67
33202,16,Advanced,32
33202,8,Intermediate,64
29294,20,Intermediate,58
29294,15,Beginner,71
28774,11,Intermediate,37
28774,2,Advanced,78
28774,12,Advanced,96
6879,11,Intermediate,71
3069,1,Advanced,43
3069,19,Intermediate,64
49797,9,Beginner,90
49797,3,Beginner,95
49797,2,Advanced,88
55111,19,Advanced,10
21565,2,Intermediate,90
21565,8,Advanced,37
48673,14,Beginner,15
28763,1,Advanced,42
28763,14,Advanced,80
28763,11,Advanced,46
22184,11,Beginner,97
49534,2,Beginner,27
58126,1,Advanced,53
56773,6,Advanced,77
56773,10,Intermediate,93
54979,1,Beginner,100
54979,8,Intermediate,62
35720,3,Intermediate,52
91441,7,Intermediate,86
48077,14,Intermediate,49
48077,11,Advanced,7
48077,17,Intermediate,99
86307,1,Advanced,16
6944,13,Advanced,40
6944,2,Intermediate,26
6944,19,Advanced,58
18561,9,Advanced,90
35564,10,Advanced,87
35564,14,Beginner,75
35564,15,Intermediate,6
9789,9,Intermediate,53
83990,7,Intermediate,70
61057,5,Beginner,89
61057,4,Intermediate,62
61057,10,Intermediate,18
40995,3,Advanced,29
40995,1,Advanced,7
96165,6,Advanced,4
58284,6,Advanced,83
58284,4,Intermediate,63
33114,4,Intermediate,26
33114,16,Advanced,91
33114,20,Beginner,99
86584,10,Beginner,40
86584,4,Advanced,59
86584,9,Advanced,84
12531,11,Beginner,78
12531,16,Beginner,38
12531,3,Beginner,69
9684,10,Beginner,53
9684,17,Intermediate,66
9684,2,Beginner,2
23593,9,Advanced,30
48659,20,Intermediate,40
48659,1,Advanced,22
24678,1,Intermediate,96
24678,6,Advanced,44
55093,19,Beginner,76
55093,6,Beginner,37
43638,8,Beginner,82
70497,13,Advanced,73
70497,7,Advanced,75
70497,4,Beginner,53
26919,18,Advanced,60
92828,11,Advanced,16
92828,6,Advanced,0
43578,8,Advanced,24
43578,13,Advanced,19
43578,10,Beginner,61
74575,7,Intermediate,18
74575,15,Intermediate,12
74575,3,Beginner,64
6856,13,Beginner,25
6856,20,Advanced,82
69395,6,Advanced,46
69395,14,Beginner,0
39352,20,Advanced,13
39352,1,Intermediate,9
57859,1,Advanced,32
48755,9,Advanced,7
10584,8,Intermediate,8
16801,10,Intermediate,56
16801,18,Advanced,11
16801,9,Beginner,82
62162,16,Beginner,32
62162,6,Beginner,61
57866,13,Advanced,61
2940,19,Advanced,83
2940,15,Advanced,32
31748,8,Advanced,82
31748,6,Intermediate,52
31748,17,Advanced,93
2704,2,Intermediate,38
84475,14,Intermediate,59
84475,15,Intermediate,11
30409,18,Advanced,60
30409,9,Beginner,3
14163,16,Beginner,71
17238,10,Beginner,51
8582,5,Advanced,61
8582,8,Beginner,56
67929,5,Beginner,94
15630,3,Beginner,67
55853,8,Beginner,96
55853,6,Intermediate,42
55853,3,Advanced,8
28282,5,Intermediate,4
28282,8,Intermediate,17
69548,19,Advanced,87
69548,9,Intermediate,66
69548,8,Intermediate,48
5799,4,Advanced,81
5799,2,Intermediate,1
69332,13,Beginner,86
69332,14,Intermediate,20
30987,10,Advanced,25
30987,6,Intermediate,26
62023,14,Beginner,47
62023,15,Intermediate,54
98108,5,Advanced,83
26690,4,Advanced,20
26690,2,Intermediate,26
26690,17,Beginner,82
37568,7,Beginner,65
37568,9,Advanced,94
37568,3,Advanced,42
92893,15,Beginner,18
86651,6,Beginner,48
86651,3,Advanced,64
86651,8,Advanced,80
86601,1,Beginner,36
86601,4,Beginner,15
86601,7,Beginner,100
36969,16,Intermediate,28
36969,1,Advanced,11
92548,13,Beginner,90
92548,6,Advanced,71
92548,1,Intermediate,11
20219,12,Intermediate,6
27851,10,Intermediate,7
27851,11,Intermediate,73
27851,13,Intermediate,19
9916,10,Advanced,42
9916,1,Advanced,100
9916,4,Beginner,24
71803,12,Intermediate,12
71803,5,Intermediate,15
15758,13,Intermediate,39
15758,8,Intermediate,39
37993,9,Beginner,27
37993,15,Intermediate,34
37993,16,Intermediate,16
1162,1,Advanced,91
1162,10,Advanced,39
92383,1,Advanced,86
54282,12,Beginner,36
54282,14,Intermediate,36
24059,20,Beginner,13
63918,20,Advanced,43
63918,6,Beginner,89
63918,19,Intermediate,58
52303,15,Advanced,78
52303,10,Intermediate,49
62991,17,Advanced,37
78206,20,Intermediate,80
33725,20,Intermediate,73
33725,4,Beginner,50
33725,2,Advanced,73
67575,16,Beginner,11
67575,4,Advanced,82
87339,8,Beginner,41
31954,7,Intermediate,37
34859,18,Advanced,52
34859,16,Intermediate,91
34859,14,Advanced,39
11484,1,Beginner,71
94676,6,Intermediate,5
93222,16,Advanced,74
35769,1,Advanced,20
53752,4,Beginner,38
97457,13,Intermediate,5
97457,10,Intermediate,12
97457,14,Intermediate,1
23029,3,Beginner,82
23029,18,Advanced,58
23029,15,Advanced,47
21215,15,Advanced,39
21215,7,Advanced,78
21215,17,Beginner,58
37104,8,Advanced,63
37104,13,Beginner,78
37104,16,Beginner,41
41526,6,Beginner,95
41526,3,Intermediate,91
41526,20,Advanced,53
3556,14,Beginner,33
3556,10,Intermediate,43
3556,6,Advanced,27
7543,1,Advanced,72
7543,15,Intermediate,67
7543,8,Advanced,65
18165,8,Beginner,4
18165,15,Beginner,76
18165,9,Intermediate,42
14649,20,Intermediate,33
75351,20,Advanced,4
75351,6,Beginner,39
31826,18,Advanced,0
35956,7,Intermediate,69
35956,2,Intermediate,55
35956,12,Advanced,72
18585,4,Intermediate,7
18585,13,Beginner,93
40725,3,Advanced,22
40725,18,Beginner,71
40725,10,Advanced,45
48639,13,Beginner,66
48639,16,Intermediate,83
40681,19,Intermediate,0
26995,7,Beginner,50
26995,2,Advanced,27
72026,2,Advanced,51
72026,5,Intermediate,78
80150,1,Advanced,15
15416,14,Advanced,11
61130,17,Advanced,40
61130,16,Intermediate,22
61130,10,Advanced,32
45496,20,Beginner,88
45496,4,Advanced,84
45496,7,Intermediate,39
74630,8,Beginner,0
74630,4,Advanced,9
74630,20,Intermediate,3
26106,14,Advanced,18
32535,9,Intermediate,4
5372,12,Beginner,99
5372,3,Advanced,9
9250,8,Intermediate,2
9250,15,Advanced,10
9250,1,Intermediate,16
70850,14,Beginner,52
57664,8,Advanced,24
57664,2,Advanced,70
38072,8,Advanced,72
93865,2,Beginner,43
93865,15,Intermediate,26
93865,11,Intermediate,85
10380,19,Intermediate,40
53168,16,Beginner,48
53168,9,Intermediate,62
53168,20,Advanced,9
3384,15,Advanced,37
37933,6,Advanced,18
37933,20,Advanced,26
37933,4,Advanced,97
23016,20,Intermediate,4
23016,10,Beginner,75
23016,19,Advanced,8
94842,6,Advanced,17
94842,16,Intermediate,33
79300,1,Beginner,38
79300,6,Intermediate,6
29505,17,Beginner,32
29505,2,Advanced,7
29505,5,Intermediate,79
61879,6,Advanced,99
73917,12,Advanced,74
73917,16,Beginner,98
73917,11,Intermediate,64
70683,8,Intermediate,20
88519,1,Beginner,57
91035,10,Advanced,97
91035,7,Beginner,23
98444,20,Intermediate,85
98444,16,Advanced,2
98444,15,Intermediate,90
13889,17,Advanced,92
13889,15,Intermediate,56
13889,9,Advanced,6
27678,5,Beginner,82
27678,12,Beginner,33
10072,6,Beginner,63
43978,9,Beginner,69
43978,16,Advanced,15
43978,4,Beginner,22
78033,20,Advanced,55
78033,12,Intermediate,49
96582,9,Advanced,57
30627,6,Advanced,46
30627,18,Advanced,51
67406,12,Beginner,43
67406,15,Advanced,99
97798,12,Advanced,36
79100,16,Intermediate,55
92725,9,Advanced,14
92725,19,Intermediate,35
57399,15,Intermediate,47
57399,16,Beginner,17
57399,8,Beginner,89
51651,15,Advanced,67
51651,5,Advanced,5
17237,5,Intermediate,59
17237,13,Beginner,7
63435,17,Beginner,48
63435,14,Intermediate,84
30891,19,Beginner,91
31458,1,Intermediate,67
31458,9,Beginner,23
31458,8,Intermediate,15
28704,9,Intermediate,15
58412,6,Intermediate,88
58412,17,Intermediate,56
28849,13,Advanced,21
64029,5,Intermediate,39
7295,17,Intermediate,6
53548,6,Intermediate,6
53548,5,Intermediate,55
96643,16,Intermediate,15
96643,13,Intermediate,10
39081,20,Beginner,29
39081,8,Advanced,72
1984,11,Advanced,5
1984,8,Intermediate,79
1984,15,Intermediate,1
64012,12,Intermediate,81
64012,7,Intermediate,63
64012,16,Beginner,85
3550,12,Intermediate,66
3550,3,Advanced,88
3550,8,Intermediate,21
99321,10,Intermediate,57
99321,16,Intermediate,78
68934,8,Beginner,1
68934,16,Advanced,48
92823,10,Beginner,63
92823,16,Beginner,77
20400,6,Advanced,10
20400,19,Advanced,89
20400,18,Advanced,7
31962,4,Advanced,63
31962,5,Intermediate,65
28123,6,Advanced,32
28123,1,Beginner,50
57777,12,Advanced,21
57777,13,Beginner,58
43592,9,Advanced,54
43592,14,Beginner,29
43592,12,Advanced,17
54696,7,Beginner,73
54696,10,Beginner,72
54696,5,Advanced,33
82827,20,Intermediate,69
92164,8,Intermediate,38
87452,1,Beginner,58
87452,12,Advanced,52
91260,1,Intermediate,0
91260,4,Beginner,57
27469,3,Intermediate,13
64414,15,Intermediate,77
64414,5,Advanced,86
38013,1,Advanced,16
38013,15,Advanced,25
38013,19,Intermediate,80
30588,3,Beginner,59
30588,19,Beginner,48
30588,1,Beginner,8
17963,3,Advanced,3
86091,11,Intermediate,87
92826,4,Beginner,4
92826,18,Intermediate,85
11369,20,Intermediate,39
31657,17,Beginner,6
44937,14,Advanced,91
59335,7,Advanced,4
59335,15,Advanced,97
76540,7,Intermediate,82
76540,16,Advanced,48
95505,19,Intermediate,84
28360,2,Advanced,0
28360,4,Beginner,40
28360,3,Advanced,59
13135,3,Beginner,7
13135,2,Beginner,74
13135,8,Intermediate,45
95101,1,Intermediate,0
95101,12,Beginner,38
95101,11,Intermediate,21
93711,14,Advanced,43
25225,7,Beginner,13
25225,5,Beginner,74
26553,5,Intermediate,11
28466,6,Advanced,38
28466,4,Intermediate,68
65260,7,Beginner,41
65260,11,Beginner,2
65260,16,Advanced,6
5439,7,Advanced,40
5439,19,Intermediate,29
5439,16,Beginner,89
40453,10,Intermediate,21
6829,14,Advanced,91
6829,18,Intermediate,82
6829,2,Beginner,56
7095,15,Advanced,9
70806,5,Intermediate,93
70806,13,Advanced,12
70806,12,Advanced,13
3483,10,Intermediate,74
95870,18,Advanced,97
95870,17,Beginner,3
21192,18,Beginner,73
21192,17,Advanced,13
15854,15,Beginner,69
15854,13,Beginner,17
30052,10,Intermediate,78
30052,14,Beginner,50
29517,17,Intermediate,60
29517,4,Beginner,92
70892,10,Beginner,37
70892,20,Advanced,51
8409,18,Beginner,40
78263,1,Advanced,38
78263,4,Advanced,98
78263,7,Intermediate,93
99877,1,Beginner,88
49236,19,Advanced,59
49236,18,Beginner,89
62013,6,Advanced,99
62013,10,Beginner,58
62013,4,Intermediate,33
19939,17,Intermediate,3
19939,10,Intermediate,41
29589,5,Beginner,26
29589,20,Intermediate,25
29589,15,Beginner,30
65523,10,Beginner,88
65523,7,Advanced,55
65523,11,Intermediate,84
6496,3,Intermediate,91
6496,18,Intermediate,15
6496,4,Intermediate,63
20636,14,Intermediate,1
20636,19,Intermediate,70
20636,6,Beginner,59
73377,6,Beginner,2
50959,12,Intermediate,37
19402,19,Advanced,2
19402,17,Beginner,78
17198,3,Intermediate,78
67573,4,Beginner,67
57487,7,Beginner,11
57487,14,Beginner,63
50942,8,Beginner,98
50942,12,Beginner,26
78251,3,Advanced,39
78357,3,Beginner,36
84219,13,Beginner,77
84219,12,Advanced,52
96206,1,Intermediate,28
77689,3,Advanced,6
77689,5,Beginner,36
63874,11,Advanced,32
63874,9,Intermediate,47
5809,9,Advanced,44
5809,15,Beginner,54
6538,11,Beginner,7
6538,17,Beginner,13
6538,9,Advanced,18
90343,16,Advanced,69
29764,7,Advanced,94
87503,8,Beginner,22
86430,5,Intermediate,82
81947,6,Advanced,98
81947,7,Advanced,6
81947,4,Advanced,22
65946,12,Advanced,84
59538,8,Intermediate,55
58799,4,Beginner,55
58799,7,Beginner,10
63810,16,Advanced,46
63810,18,Intermediate,63
62717,11,Beginner,37
39295,10,Intermediate,42
39295,2,Advanced,15
39295,4,Advanced,70
82890,9,Intermediate,45
82890,3,Beginner,98
82890,6,Advanced,75
68097,15,Advanced,71
68097,19,Advanced,11
38002,17,Beginner,18
38002,10,Intermediate,10
95941,4,Advanced,25
49682,5,Intermediate,88
29274,9,Intermediate,89
38231,8,Beginner,47
91910,18,Beginner,22
91910,8,Beginner,100
85709,20,Beginner,48
18110,11,Beginner,97
18110,3,Beginner,46
18110,16,Beginner,0
75496,5,Beginner,67
80225,20,Beginner,79
14500,7,Advanced,86
14500,19,Advanced,33
14500,5,Intermediate,87
5461,16,Intermediate,46
73782,10,Advanced,51
73782,20,Advanced,60
73782,13,Advanced,63
16960,16,Advanced,8
16960,8,Intermediate,59
16960,6,Intermediate,63
23861,12,Advanced,29
23861,16,Advanced,8
60076,6,Beginner,20
29019,17,Beginner,26
29019,1,Advanced,17
7073,4,Advanced,95
78243,11,Advanced,73
4450,14,Intermediate,25
4450,15,Beginner,24
4450,7,Beginner,25
44630,20,Advanced,55
4089,7,Advanced,11
73277,6,Intermediate,45
73277,10,Intermediate,51
21172,18,Beginner,72
21172,4,Beginner,90
21172,11,Beginner,81
48337,5,Intermediate,43
48337,6,Intermediate,20
61190,11,Advanced,51
61190,12,Advanced,7
61190,8,Beginner,18
94835,9,Advanced,89
94835,19,Beginner,89
94835,13,Beginner,86
5036,8,Beginner,94
5036,9,Beginner,20
53614,16,Beginner,99
53614,14,Intermediate,84
53614,7,Advanced,62
57892,3,Beginner,90
57892,11,Intermediate,75
76758,14,Intermediate,58
76758,9,Advanced,61
76758,4,Beginner,91
25259,18,Beginner,41
47347,3,Beginner,52
47347,6,Intermediate,84
47347,5,Intermediate,96
30080,16,Beginner,27
30983,1,Advanced,34
8853,9,Intermediate,52
7399,19,Intermediate,38
50493,11,Advanced,23
82015,19,Beginner,37
69889,2,Advanced,95
69889,8,Beginner,57
99969,18,Beginner,55
22959,17,Beginner,19
96524,10,Advanced,59
96524,14,Advanced,54
96524,18,Beginner,13
13305,9,Intermediate,91
13305,1,Beginner,1
25315,17,Advanced,92
81333,20,Beginner,45
81333,2,Advanced,62
79974,12,Advanced,85
79974,6,Intermediate,25
79974,8,Intermediate,2
7661,4,Beginner,17
7661,5,Intermediate,40
58665,12,Beginner,95
58665,1,Intermediate,79
58665,4,Advanced,74
70643,8,Advanced,48
23339,2,Beginner,75
17846,18,Beginner,81
96437,4,Advanced,4
96437,6,Advanced,23
36831,12,Advanced,47
36831,20,Beginner,31
36831,17,Advanced,3
51553,12,Advanced,29
22304,9,Advanced,36
22304,19,Advanced,29
41981,8,Advanced,95
41981,1,Beginner,28
41981,14,Advanced,53
41867,18,Advanced,93
98591,15,Intermediate,58
98591,2,Advanced,58
95366,10,Beginner,35
95366,8,Advanced,99
12768,11,Advanced,3
64016,11,Intermediate,84
88853,11,Advanced,21
88853,2,Advanced,7
16754,18,Beginner,12
16754,7,Advanced,40
11349,8,Intermediate,36
11349,9,Beginner,81
31455,13,Advanced,98
31455,14,Intermediate,22
66623,1,Advanced,4
68432,19,Intermediate,87
68432,4,Intermediate,69
68432,12,Intermediate,79
3313,13,Beginner,52
66646,11,Beginner,5
66646,6,Beginner,98
63506,14,Intermediate,56
63506,5,Beginner,82
92651,3,Intermediate,63
92651,5,Advanced,62
6704,11,Intermediate,8
27012,18,Beginner,65
44788,11,Beginner,12
44788,7,Advanced,99
44788,5,Intermediate,56
66394,16,Intermediate,6
66394,18,Intermediate,19
24808,8,Intermediate,0
24808,2,Beginner,70
78905,19,Beginner,76
14934,20,Intermediate,57
14934,7,Intermediate,29
14934,19,Advanced,25
10077,11,Advanced,83
1506,1,Advanced,76
1506,2,Beginner,44
1506,11,Intermediate,51
86585,20,Beginner,78
86585,8,Advanced,18
92266,16,Beginner,0
92266,1,Advanced,28
92266,2,Advanced,60
52565,11,Intermediate,64
52565,5,Intermediate,67
40613,5,Advanced,50
40613,13,Advanced,38
58829,12,Intermediate,32
58829,18,Advanced,60
67196,13,Beginner,84
67196,18,Beginner,92
67196,17,Advanced,26
7085,12,Beginner,60
7085,11,Intermediate,17
10634,12,Beginner,85
10634,2,Intermediate,48
10634,5,Intermediate,51
81120,13,Beginner,0
81120,19,Advanced,65
92350,17,Intermediate,11
92350,9,Intermediate,4
23626,16,Advanced,73
23626,7,Advanced,65
76070,3,Intermediate,10
76070,4,Beginner,80
76070,10,Beginner,97
35178,15,Advanced,87
12476,15,Beginner,84
31848,8,Advanced,62
31848,9,Advanced,8
83124,17,Beginner,99
64754,16,Beginner,23
23942,3,Beginner,82
23942,5,Intermediate,90
74367,5,Intermediate,31
74367,10,Intermediate,0
74367,15,Intermediate,19
37507,6,Intermediate,68
40713,2,Beginner,13
40713,4,Intermediate,70
6612,2,Beginner,74
6612,13,Advanced,88
6612,11,Advanced,30
26273,8,Beginner,22
26273,16,Advanced,11
52047,8,Intermediate,92
52047,13,Intermediate,41
52047,5,Intermediate,50
42138,13,Advanced,42
8423,13,Intermediate,58
8423,7,Beginner,7
8423,11,Beginner,27
47381,14,Beginner,92
80245,10,Intermediate,45
21492,5,Intermediate,7
21492,16,Advanced,51
74658,17,Advanced,43
74658,10,Intermediate,27
74658,12,Advanced,12
53932,12,Beginner,49
62677,11,Advanced,35
62677,15,Advanced,93
62677,8,Beginner,82
13403,14,Beginner,96
19985,12,Beginner,20
5870,14,Advanced,34
5870,10,Intermediate,57
30720,14,Intermediate,63
30720,1,Beginner,82
30720,7,Advanced,45
99758,4,Advanced,15
99758,5,Advanced,29
99758,14,Advanced,57
55465,5,Intermediate,90
55465,2,Beginner,100
55465,13,Intermediate,44
17762,18,Advanced,90
17762,8,Advanced,90
17762,6,Beginner,20
81606,6,Advanced,89
81606,15,Intermediate,5
76244,6,Intermediate,80
76244,5,Advanced,13
21065,20,Advanced,54
21065,4,Advanced,53
21065,3,Intermediate,19
31454,11,Beginner,58
31454,18,Advanced,43
31454,7,Intermediate,40
93488,8,Beginner,61
93488,20,Advanced,53
93488,1,Intermediate,3
1738,15,Beginner,42
1738,4,Intermediate,66
35729,6,Intermediate,20
35729,16,Intermediate,92
35729,10,Advanced,60
33142,1,Intermediate,45
33142,11,Intermediate,1
33142,20,Beginner,81
53528,17,Advanced,60
53528,11,Beginner,54
53528,8,Beginner,61
29154,14,Beginner,34
29154,8,Beginner,18
29154,16,Advanced,9
41030,13,Advanced,40
41030,18,Intermediate,89
96190,20,Intermediate,76
41105,16,Beginner,2
41105,8,Intermediate,97
80022,2,Intermediate,68
80022,19,Intermediate,32
32679,18,Beginner,58
2542,13,Beginner,100
2542,5,Advanced,45
2542,12,Intermediate,97
31107,3,Intermediate,12
31107,15,Advanced,3
31107,8,Beginner,8
62745,17,Intermediate,76
62745,19,Beginner,24
36227,16,Intermediate,85
36227,7,Intermediate,26
1988,19,Intermediate,44
30077,6,Intermediate,68
30077,1,Advanced,0
30077,12,Beginner,3
79803,6,Advanced,20
89934,11,Beginner,82
89934,7,Intermediate,27
89934,19,Intermediate,74
76525,15,Intermediate,47
76525,18,Beginner,60
65153,12,Advanced,23
65153,3,Intermediate,44
17499,14,Advanced,28
3574,19,Beginner,10
3574,13,Intermediate,96
89497,16,Intermediate,51
89497,1,Beginner,73
89497,12,Advanced,71
1977,1,Intermediate,26
61762,5,Intermediate,31
61762,3,Beginner,74
39557,9,Intermediate,87
38594,12,Advanced,86
38594,6,Advanced,79
85728,10,Advanced,82
85728,4,Advanced,100
85728,17,Beginner,20
33095,17,Intermediate,77
3856,2,Advanced,7
96076,13,Beginner,60
96076,1,Intermediate,79
96076,5,Intermediate,25
91972,3,Intermediate,37
91972,19,Intermediate,77
91972,8,Beginner,33
62625,1,Advanced,81
85830,11,Beginner,64
85830,8,Advanced,53
85830,9,Advanced,67
81901,3,Beginner,41
81901,8,Intermediate,52
81901,18,Advanced,35
60665,4,Intermediate,30
61359,12,Beginner,70
61359,18,Beginner,65
18543,20,Intermediate,74
18543,2,Advanced,33
18543,8,Beginner,1
34148,17,Beginner,18
34148,14,Beginner,65
73073,16,Advanced,52
39689,10,Advanced,98
21237,7,Advanced,82
45913,11,Intermediate,38
10109,19,Advanced,44
10109,4,Beginner,24
10109,3,Intermediate,28
87112,14,Beginner,34
87112,1,Advanced,23
87112,13,Beginner,46
61884,14,Beginner,14
61884,3,Advanced,54
61884,5,Advanced,25
28292,17,Intermediate,42
28292,18,Advanced,88
28292,20,Advanced,3
89093,15,Intermediate,90
89093,3,Advanced,97
89093,13,Beginner,5
62207,16,Intermediate,0
45762,12,Beginner,2
45762,18,Intermediate,1
95471,17,Beginner,52
95471,16,Intermediate,56
95471,8,Beginner,95
47706,4,Beginner,62
6256,19,Intermediate,87
6256,9,Beginner,24
92783,6,Beginner,23
92783,5,Beginner,78
60815,10,Advanced,28
1656,13,Beginner,0
1656,5,Beginner,69
93055,19,Beginner,76
22614,1,Beginner,46
22614,12,Advanced,76
27810,10,Advanced,91
27810,19,Intermediate,32
72456,20,Advanced,78
72456,11,Advanced,17
72456,12,Beginner,88
74064,6,Intermediate,68
75912,4,Intermediate,19
63780,4,Beginner,52
63780,5,Advanced,0
63780,8,Beginner,20
5074,3,Intermediate,55
5074,4,Beginner,69
5074,18,Advanced,53
29544,12,Beginner,99
29544,18,Beginner,40
29544,6,Beginner,21
16452,4,Intermediate,100
16452,6,Advanced,9
16452,8,Beginner,69
50581,19,Intermediate,16
50581,13,Intermediate,95
50581,11,Beginner,67
32015,2,Beginner,37
32015,6,Beginner,28
32015,3,Intermediate,44
38040,11,Beginner,68
38040,17,Beginner,12
55168,17,Beginner,87
55168,16,Advanced,47
55168,2,Intermediate,30
70996,19,Intermediate,15
93545,4,Advanced,7
93545,10,Advanced,77
93545,8,Advanced,62
68499,17,Intermediate,16
68499,6,Intermediate,11
68499,10,Intermediate,48
48965,3,Intermediate,46
48965,11,Advanced,53
58019,8,Intermediate,29
76373,1,Intermediate,54
76373,12,Advanced,1
76373,17,Advanced,73
83893,12,Advanced,48
45696,3,Advanced,80
45696,11,Advanced,33
39632,9,Advanced,10
39632,1,Beginner,39
50524,2,Intermediate,74
30544,3,Advanced,93
30544,2,Beginner,92
30544,6,Beginner,54
44875,6,Intermediate,3
41467,20,Advanced,36
54183,13,Beginner,67
