employee_certificate_id,employee_id,certification_id
55953,91035,3
60231,91035,9
17870,91035,16
30195,91035,6
60200,13889,19
57418,27678,9
46594,27678,13
1598,27678,10
97843,10072,15
40805,78033,7
38444,78033,11
67294,78033,5
25448,96582,20
84418,96582,11
28807,96582,6
82841,96582,10
96670,96582,14
46970,30627,18
84850,67406,3
92664,67406,20
84448,67406,1
44155,79100,20
4189,79100,3
39191,51651,19
37026,17237,2
49827,17237,4
72248,63435,11
80104,63435,13
45255,30891,16
45910,30891,10
54451,30891,5
54203,30891,11
2196,31458,9
16056,31458,13
65626,28704,1
92351,28704,2
1171,58412,6
36411,58412,10
30604,58412,13
81060,58412,11
19668,28849,17
48277,28849,10
6392,28849,7
52615,28849,13
21829,28849,16
81585,64029,11
60592,64029,6
15059,64029,3
50916,7295,20
18205,7295,6
14311,53548,12
45877,53548,18
71667,53548,13
59861,53548,8
78140,53548,9
59194,1984,18
4327,1984,2
54832,1984,19
77489,1984,12
49858,64012,17
40612,64012,7
69448,64012,15
2519,99321,20
85986,99321,14
3643,99321,19
50970,68934,2
65719,68934,10
47950,68934,20
21478,68934,8
25802,68934,15
89533,92823,12
17665,31962,16
37488,31962,10
78823,31962,8
6253,31962,13
51555,31962,5
94606,28123,19
8061,28123,16
19185,28123,8
14242,28123,17
46474,28123,5
7027,57777,4
7782,57777,15
47778,43592,20
25908,43592,9
1028,54696,11
13189,54696,16
62600,54696,13
50026,82827,14
80041,82827,17
53414,82827,7
69927,82827,20
41566,82827,15
67551,92164,13
82318,92164,19
51289,92164,8
72877,92164,14
90241,92164,5
59417,87452,2
51563,91260,1
11784,27469,15
42018,38013,10
36125,38013,20
21320,30588,1
66600,30588,19
39619,30588,13
38564,30588,2
66760,30588,10
78146,17963,11
30100,17963,5
53578,92826,8
52935,92826,17
66964,92826,1
55467,31657,13
13387,31657,9
83293,31657,12
79094,31657,7
17775,59335,5
97879,59335,9
3073,59335,4
30561,59335,14
44686,59335,1
72202,76540,20
23893,76540,11
8482,76540,14
32685,76540,16
7726,76540,2
18727,95505,5
84150,95505,15
92405,95505,12
30735,28360,13
29214,28360,14
66018,28360,4
94890,28360,1
62760,28360,18
99088,13135,10
40733,13135,5
64822,13135,8
55797,13135,20
99152,13135,4
30123,95101,8
40050,95101,11
51344,95101,13
67513,95101,12
91839,93711,6
87946,93711,15
27043,93711,2
88528,93711,4
56400,93711,5
31192,25225,4
60509,25225,6
83558,25225,8
76130,25225,9
33642,26553,5
39050,65260,16
43773,5439,5
26081,5439,4
18770,5439,14
30937,5439,20
55709,40453,13
35701,40453,7
58530,6829,4
21039,6829,8
32171,6829,16
69937,7095,14
69272,7095,3
8074,70806,9
12047,3483,7
66853,3483,17
46991,3483,1
7031,3483,13
35671,95870,1
82332,95870,18
82708,95870,11
68213,95870,19
60283,21192,11
41579,21192,8
28566,21192,1
50018,15854,17
96337,15854,19
76123,15854,9
66219,15854,4
18624,30052,6
6940,30052,7
6571,30052,8
21624,29517,13
85876,70892,2
18277,8409,12
89616,8409,3
89258,8409,1
34200,8409,20
92360,8409,15
89369,78263,16
24779,78263,11
91436,78263,20
62286,99877,4
12929,99877,14
2242,99877,13
17455,99877,15
23185,99877,16
77152,49236,18
36615,49236,9
37591,49236,13
52992,29589,20
97750,29589,12
37095,29589,8
99747,29589,16
31743,65523,20
9217,65523,5
66926,65523,19
47015,65523,3
67107,65523,16
21946,6496,4
87965,6496,20
75269,6496,19
59970,6496,14
71210,6496,12
17550,20636,18
12575,20636,4
85517,20636,2
89208,73377,5
9149,73377,18
30940,50959,11
69549,50959,12
68968,50959,13
88337,50959,18
23830,50959,4
68790,19402,2
53490,19402,5
93486,19402,13
77429,19402,4
81640,17198,17
91881,17198,14
45779,17198,15
13368,17198,13
6712,17198,7
73720,57487,18
33402,57487,3
38676,57487,16
5820,57487,5
42515,50942,17
32752,50942,18
22270,50942,14
36798,50942,16
15240,78251,17
75655,78357,9
15507,78357,3
20648,78357,13
48845,78357,12
10648,84219,14
18910,84219,9
6251,84219,8
89155,96206,7
56114,77689,5
30865,77689,4
63771,77689,12
77212,63874,17
36651,5809,15
10966,5809,12
22317,5809,3
18576,5809,7
38366,6538,13
74259,6538,14
34925,6538,6
93740,90343,1
4085,90343,7
97932,90343,18
64175,29764,12
27308,29764,16
72595,87503,10
79480,87503,14
47617,86430,9
88476,81947,12
29301,81947,4
79747,81947,7
89733,81947,11
71958,81947,6
97801,59538,16
11346,58799,7
77154,58799,14
99835,58799,18
84046,58799,13
33881,63810,7
20441,63810,2
89550,63810,12
86558,63810,11
2578,63810,4
97321,62717,10
61434,39295,16
64681,39295,4
79503,39295,3
49218,39295,6
10757,82890,6
91264,82890,15
54806,82890,13
94370,68097,15
72181,38002,13
16963,38002,18
31405,95941,5
2973,95941,9
18809,95941,19
88432,95941,2
97463,29274,13
4444,29274,5
69605,29274,15
27080,38231,19
54276,38231,9
31682,38231,7
28060,91910,11
59866,91910,15
90576,91910,18
97877,91910,9
28396,91910,17
71881,85709,11
74218,85709,2
86475,18110,13
80026,18110,11
92451,18110,5
23197,18110,15
15582,80225,14
16588,80225,8
97366,5461,14
62796,5461,5
32632,5461,11
3798,73782,11
40314,73782,10
56429,16960,2
27286,16960,15
67578,23861,13
32336,23861,19
45036,23861,20
55049,23861,18
8833,23861,12
91548,29019,9
27008,4450,4
64913,44630,9
4782,4089,18
38149,4089,16
11748,4089,3
37372,4089,5
83318,73277,20
83717,73277,8
23789,21172,16
16797,48337,18
82899,48337,4
21055,48337,7
56718,48337,1
21984,48337,6
2317,61190,16
18117,61190,15
6548,61190,18
94311,94835,16
86537,94835,13
90434,94835,15
63642,94835,8
34928,5036,16
89075,5036,2
56715,53614,16
2845,53614,14
24869,53614,9
96658,53614,17
55135,53614,10
18131,57892,10
14097,57892,11
4003,57892,1
14667,57892,20
50387,57892,17
29060,76758,17
97026,76758,11
17258,76758,15
44859,76758,2
75858,76758,18
92135,25259,2
29230,25259,17
32973,25259,8
59815,25259,7
68030,47347,3
38911,47347,1
51907,47347,11
10186,47347,13
85125,30080,6
79680,30080,8
7954,30080,16
93341,30983,20
29024,30983,1
96614,30983,10
78842,8853,13
46819,8853,6
75933,8853,15
62299,8853,7
97469,7399,2
58260,7399,16
40010,7399,4
18430,7399,12
23395,50493,11
80941,82015,20
7514,82015,13
34578,69889,2
1731,69889,1
9159,69889,13
95299,69889,6
79279,69889,15
37936,99969,20
6738,99969,4
72769,99969,5
34748,22959,12
45375,22959,18
9806,22959,10
22715,22959,1
55021,22959,15
44724,96524,12
93856,96524,9
69139,96524,14
15034,96524,1
21676,96524,10
6664,81333,12
28157,81333,2
99490,81333,7
21726,79974,13
60860,79974,4
42319,7661,19
17651,7661,16
4110,7661,20
79692,7661,13
67824,7661,12
10224,58665,7
93482,70643,10
12739,70643,1
55367,70643,16
98989,23339,16
16300,23339,4
50904,17846,10
56152,17846,1
33089,96437,17
85531,51553,2
35593,51553,15
11496,51553,19
57385,51553,11
33749,22304,7
66476,41981,20
7957,41981,2
7045,41981,3
73664,41981,6
27112,41867,8
85682,41867,16
1256,41867,10
13097,98591,19
77829,95366,9
11119,95366,2
51521,95366,5
71414,95366,11
54657,95366,4
90871,12768,4
15075,12768,9
47212,12768,13
26962,64016,4
27097,64016,1
41221,64016,8
96013,64016,13
32887,88853,16
79122,88853,5
97619,88853,13
65562,88853,3
8544,88853,2
42446,16754,17
28242,16754,5
49382,16754,4
4001,16754,10
54040,11349,9
25686,11349,12
59537,11349,5
11929,11349,2
21041,31455,13
73880,31455,5
42669,31455,20
52067,66623,19
24147,66623,11
91870,66623,20
94295,66623,9
89956,66623,1
13285,68432,18
87523,68432,13
5353,3313,13
43977,3313,2
23705,3313,7
2166,3313,16
97581,3313,6
47068,66646,20
15636,66646,10
36882,66646,11
37214,66646,4
48648,66646,14
42999,6704,1
84388,6704,10
98549,6704,6
89689,6704,17
78529,6704,7
33006,66394,19
32519,66394,17
87539,66394,12
71918,66394,14
98802,66394,11
35812,24808,16
1111,24808,8
24105,24808,12
30970,24808,7
26726,78905,17
67724,78905,16
40782,78905,10
61061,78905,1
42249,14934,19
40561,14934,18
44049,10077,15
37788,10077,1
29921,1506,19
42636,1506,9
21727,1506,10
3906,1506,4
93678,1506,17
67675,86585,19
66116,86585,15
60620,86585,16
82810,52565,15
7711,52565,19
2071,52565,11
87486,52565,5
67762,58829,3
49162,58829,7
30247,58829,1
14686,58829,16
70971,7085,11
49990,7085,3
70355,7085,18
57097,7085,9
74754,7085,19
71760,10634,3
73044,10634,2
84666,10634,16
36725,10634,20
24576,10634,1
40824,81120,11
43856,92350,17
72029,92350,16
28890,92350,4
34753,23626,20
29413,12476,10
74547,12476,5
52201,12476,17
90472,12476,15
38695,31848,14
20424,31848,10
56052,31848,15
12938,83124,2
29205,83124,9
68376,64754,17
85698,64754,4
70049,23942,18
63821,23942,11
39834,74367,6
54037,74367,18
77029,74367,2
30053,37507,16
59744,37507,5
41548,37507,20
66642,40713,12
84597,40713,15
68354,40713,1
56040,40713,3
74494,40713,2
78402,6612,9
27500,6612,8
94268,6612,5
35303,6612,16
30453,26273,14
48573,26273,16
45283,26273,19
30232,26273,5
63022,26273,4
69955,42138,8
31411,42138,20
16424,42138,5
97842,42138,17
42883,42138,11
38840,47381,17
28823,47381,1
50592,47381,11
69056,47381,15
21849,80245,18
43670,80245,7
67204,80245,19
62838,80245,4
13257,80245,14
31310,21492,4
38117,74658,2
43807,74658,7
78061,53932,4
26665,53932,12
57256,62677,6
39403,62677,17
15419,13403,19
58137,13403,18
5721,19985,15
96611,19985,8
2652,99758,17
41011,99758,1
49662,99758,12
91000,99758,9
53129,99758,8
16138,17762,3
41990,81606,3
46114,76244,9
23330,21065,7
26075,21065,15
40485,21065,8
42134,93488,9
41651,93488,7
79133,93488,6
8230,1738,15
7254,1738,4
80481,1738,10
54407,1738,3
99712,1738,20
90527,35729,15
16352,35729,2
62664,53528,19
14331,29154,9
39933,41030,13
82842,41105,19
43153,41105,1
86572,41105,18
99047,41105,10
57915,80022,20
71941,80022,13
23199,80022,1
29840,80022,18
98344,2542,15
18693,2542,12
88127,31107,7
44015,31107,20
71096,30077,9
27753,30077,2
76826,30077,6
39062,30077,8
2856,30077,16
62652,79803,2
91495,79803,14
77130,79803,7
39097,76525,18
59025,76525,17
45948,76525,20
83753,65153,19
35907,65153,14
64977,17499,13
9857,17499,9
76569,17499,8
46847,89497,7
64581,89497,6
80342,89497,19
46752,89497,20
20003,89497,9
80152,1977,18
26878,1977,20
4700,1977,14
77457,1977,3
82147,1977,16
12798,61762,11
80220,39557,16
97646,38594,7
62586,38594,18
31626,38594,12
99333,38594,11
30676,38594,5
29566,85728,16
5301,85728,10
80641,85728,5
32232,85728,2
86742,85728,19
83140,33095,16
94434,33095,6
75640,33095,12
65583,33095,15
11656,96076,18
83022,96076,1
41966,96076,19
67970,91972,6
58979,91972,7
31520,62625,15
58739,62625,20
57275,62625,9
21010,62625,3
84331,62625,16
35082,85830,7
52491,85830,13
16567,85830,18
83960,85830,20
74778,81901,10
54699,81901,11
4458,60665,8
28702,60665,11
4056,60665,14
66936,60665,15
71084,61359,6
48688,61359,2
89832,61359,14
17260,18543,7
91733,18543,2
3248,18543,17
64862,34148,13
99948,34148,20
53809,34148,6
42698,73073,12
77791,73073,16
61990,73073,17
71680,73073,13
30888,73073,5
43352,39689,19
93468,39689,1
8674,39689,16
78355,39689,15
45364,21237,5
66369,21237,7
68440,21237,4
94911,21237,11
11725,21237,17
84679,45913,5
61857,45913,4
36333,45913,1
10112,45913,9
93763,87112,11
46351,87112,16
50552,87112,18
22762,28292,2
50650,28292,11
16148,28292,15
99240,89093,3
39535,89093,6
78595,45762,3
45168,95471,8
68985,95471,4
95773,95471,3
25040,95471,19
15487,95471,14
32372,47706,3
33853,47706,4
50304,47706,2
71712,47706,14
96056,92783,20
65561,92783,11
45235,92783,14
73005,60815,18
12113,1656,16
61813,1656,11
56037,1656,8
55800,1656,3
60774,1656,10
77729,93055,13
61754,93055,5
99269,22614,10
38591,22614,13
30448,22614,18
82523,22614,12
28181,22614,1
29127,27810,18
62010,27810,11
14115,27810,16
43227,72456,9
95161,72456,19
88353,74064,6
85452,75912,18
6671,75912,11
53283,75912,4
89481,75912,5
69849,63780,2
36786,63780,19
9839,63780,6
15644,5074,16
75069,5074,13
90542,5074,12
58271,50581,10
46779,32015,8
12814,32015,20
89030,38040,18
50956,38040,13
25668,38040,11
92729,70996,13
77922,93545,3
68794,93545,14
58294,68499,3
82557,68499,1
52139,68499,2
42614,68499,14
93436,48965,16
51588,58019,17
83732,58019,1
1425,76373,6
23426,83893,6
13273,45696,11
44571,39632,8
37954,39632,10
59499,39632,17
74623,50524,6
94737,50524,9
4442,50524,3
78575,50524,5
40303,50524,1
90503,44875,7
97714,44875,2
11190,44875,17
26643,44875,11
60012,44875,5
81748,41467,11
15843,41467,7
89571,54183,4
74647,54183,11
1547,54183,17
28153,54183,2
2693,54183,5
87139,77159,8
38907,86787,17
46602,86787,12
58244,86787,4
47223,72788,19
46946,72788,10
29549,34152,16
64466,34152,7
75548,51535,11
85619,51535,15
1877,51535,16
92909,51535,13
16272,51535,3
87191,69442,9
20563,69442,18
72051,92491,16
61178,92491,12
14060,92491,8
16157,30276,18
46544,30276,5
2836,75627,6
14119,75627,13
50072,75627,11
96688,75627,3
16868,63650,16
13683,63650,9
28410,63650,15
81569,62376,9
70069,62376,7
17028,2463,1
26453,2463,14
15972,2463,11
92914,2463,20
86391,2463,6
42302,62618,8
50925,62618,5
47321,62618,16
95521,34076,19
53474,34076,13
56758,34076,17
55100,34076,1
15640,34076,7
22459,72072,15
81505,72072,11
19101,85465,5
5529,87955,11
19782,87955,9
74368,87955,15
67639,87955,20
81807,63078,13
71444,23760,14
18115,23760,13
23112,61005,2
91535,61005,20
90857,61005,14
30590,61005,13
64493,61005,1
89547,3678,1
29355,3678,7
70105,3678,3
79282,2255,19
27140,2255,18
47853,2255,16
46865,51504,13
66205,51504,20
54435,31595,19
54524,31595,10
73319,18317,11
73205,18317,19
50362,18317,8
37759,18317,9
36148,18317,6
38494,83473,20
73712,83473,17
21740,83473,4
32996,13656,11
27938,13656,1
32611,13656,10
91365,27302,5
98381,96057,19
6307,96057,4
51252,96057,13
83278,96057,15
87934,4628,7
15593,4628,16
71405,4628,12
63365,4628,13
71315,37575,18
93927,37575,13
24366,37575,16
87959,37575,8
66480,99928,3
35434,99928,15
1034,99928,16
35784,49791,12
62387,49791,9
91895,18259,6
87766,60906,16
79913,60906,11
20643,60906,19
53010,60906,15
86337,5275,8
47419,5275,3
55009,5275,13
61087,5275,17
89418,58577,5
50672,58577,8
42345,58577,6
50559,66660,12
47323,66660,5
15432,66660,14
27050,66660,15
74152,66660,11
20946,5483,16
70414,5483,3
50450,5483,9
57350,5483,12
39542,11981,18
29520,11981,11
53623,11981,1
32186,11981,15
88144,11981,5
61821,7471,17
99859,7471,12
53378,7471,14
97266,7471,16
14713,57489,19
39605,57489,4
88101,57489,10
43575,57489,16
55762,57489,18
55697,78250,14
99133,96653,11
30314,96653,2
85015,96653,16
61561,96653,5
55454,96653,19
50642,8560,2
42765,8560,18
83872,26366,9
41125,26366,4
11109,59999,9
47583,59999,8
81234,59999,20
13648,59999,4
96764,59999,6
99811,98192,11
20073,47405,2
85782,47405,7
41897,47405,16
69761,51473,13
25510,51473,19
17797,51473,12
61556,51473,17
21249,48727,19
16552,48727,16
58256,48727,6
9629,48727,9
23168,8124,19
80757,8124,4
5276,19144,6
20543,19144,7
57957,43792,3
20538,43792,14
36945,43792,13
14208,43792,16
94478,81746,18
57993,81746,19
23740,94186,6
10226,94186,12
77607,94186,16
89216,30861,15
85527,42479,12
75166,42479,3
85552,42479,2
38599,19893,2
93685,19893,11
82630,19893,17
48903,19893,12
20371,12411,20
27104,12411,17
84542,12411,3
43552,12411,14
13694,12411,8
39980,74517,9
61077,56638,2
5520,56638,14
8616,56638,11
19266,56638,10
73684,56638,4
57446,30060,16
39924,30060,15
57368,30060,20
50183,30060,10
34065,90198,18
89576,90198,20
74476,90198,8
39643,90198,19
81099,15759,18
1038,15759,17
38484,15759,10
98561,15759,2
15137,17149,14
44938,17149,9
30253,43903,4
68302,70339,1
55979,4980,14
93105,4980,5
38458,4980,19
51320,35084,11
94778,9734,15
87359,9734,1
60977,36773,3
22840,80689,17
15275,80689,2
90787,80689,14
13835,80689,12
78647,80689,3
8064,61038,8
6848,90766,14
29238,90766,9
91595,11419,20
82454,27842,18
13685,27842,5
40179,27842,11
31959,27842,19
62530,27842,1
11016,41609,12
4760,41609,9
43090,41609,2
26562,41609,19
99197,41609,18
87860,21806,17
44300,21806,8
95850,21806,11
37233,21806,7
69459,84787,7
48708,84787,12
89094,84787,19
57107,54348,20
25369,40038,4
64331,40038,12
69784,40038,18
76420,40038,14
37077,37006,16
93679,37006,19
52645,37006,3
77190,37006,11
2919,37006,1
45257,14362,15
89935,88907,1
79813,88907,5
77352,88907,12
50539,30683,16
49032,35239,3
44513,35239,5
17348,80331,10
27828,80331,9
80583,80331,16
64861,80331,2
79955,80331,15
99688,82706,14
9372,82706,20
73003,1735,19
58394,47477,16
54397,47477,14
46225,47477,12
35289,47477,17
40230,97534,10
2543,97534,14
17305,97534,1
10731,97534,5
29018,97534,17
35108,11776,7
3489,7603,14
43897,7603,8
96771,36636,9
56457,36636,15
88632,13308,2
4230,13308,10
54559,13308,16
20891,13308,3
55275,9294,19
50261,9294,5
89849,9294,20
31490,9294,6
36843,9294,9
70201,91742,12
56760,91742,4
40683,91742,16
68046,65660,5
88965,65660,3
13884,65660,8
2777,65660,9
31141,29706,11
4723,29706,4
81880,29706,18
14470,29706,12
26137,80457,7
28088,80457,16
7345,80457,8
4454,80457,15
86449,30402,2
54264,30402,11
18994,2970,10
15807,2970,11
40045,8024,17
52300,8024,3
90327,8024,1
77074,8024,12
35589,8024,2
81770,24485,6
62810,35798,20
62577,35798,2
39509,35798,13
44736,35798,9
35650,35798,4
17402,47481,11
92557,47481,13
47046,47481,6
61193,47481,4
5748,60666,10
78301,60666,1
41106,65099,15
13934,65099,12
73514,65099,5
25386,65099,14
55492,65099,3
4969,15903,13
90551,15903,15
16226,18965,8
89458,18965,2
38282,18965,1
3753,18965,14
81930,18658,16
38127,18658,9
76080,18658,10
21933,38672,1
67863,38672,16
10152,38672,5
14028,30248,10
47127,77282,2
93936,77282,9
81724,77282,11
96157,77282,5
88307,19211,5
39860,19211,3
23883,71199,14
69770,71199,5
99340,71199,12
25038,71199,7
23133,71199,2
42979,92531,7
63653,26767,7
55155,26767,3
70742,26767,15
28026,65201,13
63460,65201,16
61014,65201,5
41571,65201,1
34843,65201,17
40523,8641,7
49783,79950,18
55072,79950,2
17972,79950,17
86783,79950,5
67643,35186,12
86321,35186,8
21115,35186,18
80706,88046,2
10328,21072,15
79842,21072,8
17753,20018,2
56460,20018,11
50103,36934,13
94041,36934,20
38411,36934,4
54842,36934,2
82054,93886,14
39025,93886,18
55167,93886,19
99736,38170,8
15962,38170,3
25528,38170,5
65637,84671,18
26571,84671,15
52399,89787,13
22954,89787,5
57467,89787,7
47414,89787,3
5856,88962,14
18522,56900,12
34344,56900,18
78572,99980,13
91381,99980,6
19003,99980,16
12039,99980,7
5766,99980,12
55472,82066,1
74698,82066,20
33783,78835,9
58589,78835,7
79075,78835,8
62331,78835,12
45048,10950,10
53618,10950,13
97613,10950,1
94024,10950,7
15853,82555,2
11414,68149,8
59052,68149,9
47554,25753,18
11686,25753,17
2359,49962,6
29402,49962,1
22721,45429,19
26192,45429,1
19829,45429,7
42203,45429,5
42076,45429,10
63578,72543,4
7971,72543,16
42139,72543,5
86364,74022,8
72065,74022,7
26233,74022,10
46153,85739,5
34477,85739,13
11128,85739,18
1300,85739,14
1148,85739,2
35624,53321,4
91605,53321,6
54090,53321,2
94110,53321,14
18753,53321,19
42316,64243,1
17959,64243,12
18051,64243,20
21847,64243,9
86480,64243,13
44925,58718,6
58417,58718,9
89574,58718,11
76204,7799,13
45686,7799,16
65804,7799,7
80161,43019,12
40403,43019,16
4416,43019,4
56340,85998,11
6787,85998,20
53511,85998,19
61950,85998,10
4579,85998,17
78790,49172,9
68547,99543,10
32831,99543,9
60751,99543,17
17282,61679,12
24866,62915,15
43015,62915,8
47390,62915,2
48255,62915,10
59387,5069,1
36324,20419,1
76223,20419,14
70628,20419,16
69229,56357,20
44496,56357,5
84430,56357,1
75949,58736,19
10209,58736,6
68134,58736,2
7197,58736,1
56621,63222,17
22635,63222,4
47107,62861,10
55947,62861,11
82994,62861,9
99313,62861,3
91237,35664,17
49478,35664,6
91932,13913,3
5946,24410,20
2318,24410,12
75596,24410,19
41047,24410,10
54539,24410,9
26725,93060,9
12812,93060,18
68677,93060,6
98799,22356,6
68852,96378,7
76791,96378,12
48936,96378,13
7406,96378,8
30609,96378,10
10140,12997,3
54746,12997,17
91926,12997,18
67255,12997,2
19199,12997,4
32366,58038,14
15824,58038,8
72652,58038,6
98937,86615,1
44540,86615,16
58773,86615,14
3167,86615,8
32488,86615,19
19627,22968,2
93594,22968,19
15076,22968,6
36493,22968,17
65871,22968,10
7890,84513,2
71163,84513,1
25944,84513,20
20682,84513,14
31806,26626,9
41193,26626,10
38516,26626,7
73492,26626,4
24697,90038,19
27598,90038,17
52592,90038,3
79611,90038,12
71950,39730,8
80569,39730,14
54725,77243,13
90818,43539,8
5737,43539,1
1344,43539,20
28862,43539,14
48967,43539,9
22586,58324,2
75809,57626,6
69281,80263,16
62636,80263,1
13399,80263,20
85742,80263,8
26818,70979,17
31433,70979,4
76749,29657,2
6543,29657,11
83929,29657,14
74833,29657,15
55357,29657,19
83587,37582,15
7325,16776,11
30699,16776,15
22726,16776,10
48185,16776,7
3989,16776,8
74539,12593,7
71671,12593,18
70728,12593,5
18415,12593,9
56717,12593,2
17467,72451,4
88628,72451,18
31034,72451,1
95042,10127,9
36809,10127,13
33227,10127,6
16165,54819,9
57273,75828,19
16361,75828,12
82870,75828,6
77148,75828,5
31015,30116,12
44999,30116,18
49548,30116,2
47183,30116,17
7712,30116,8
72650,11906,10
39890,11906,9
96404,11906,19
64837,11906,17
89020,11906,14
17627,74572,20
71541,74572,19
30152,48090,2
2987,48090,15
79662,48090,13
5549,48090,18
87715,40836,12
82316,40836,8
54585,40836,15
61396,63014,11
95878,63014,1
25853,63014,7
36005,11256,6
9718,11256,14
86746,11256,11
46513,25191,4
78464,25191,2
98189,96259,2
7793,96259,5
42217,96259,8
55846,96259,3
54793,40067,10
7338,40067,7
14281,18130,6
26693,18130,16
22519,18130,7
42967,18130,9
59177,64803,18
57281,64803,7
52469,43625,16
32343,43625,3
65675,43625,7
58787,43625,19
74650,40754,15
71111,37559,16
53754,37559,3
80607,37559,2
92739,11294,15
65206,7819,9
69242,7819,6
86545,7819,3
92903,7819,7
96490,7819,19
12387,37270,10
47878,37270,2
56134,37270,14
76813,37270,19
25925,37270,9
26350,16553,13
55461,16553,17
15865,16553,1
95588,16553,8
35712,51626,6
57367,51626,9
8177,51626,10
74908,51626,4
41424,51626,5
64241,31881,3
58841,31881,14
89184,31881,15
91075,31881,2
47334,60071,9
32150,60071,7
97408,60071,13
44019,75947,12
82193,75947,3
39289,75947,15
27963,75947,19
35283,75947,20
34818,45829,14
64542,45829,11
99260,45829,20
93450,45829,18
14770,67998,15
78516,67998,3
59444,67998,13
4125,67998,1
80983,67998,19
21604,59392,17
63197,59392,3
13959,71836,7
97834,71836,14
66905,71836,10
74742,71836,3
66588,71836,12
82157,54214,14
46033,54214,5
96753,54214,8
68216,54214,11
93373,54214,16
56590,47584,7
18811,75917,11
60102,75917,4
36364,75917,16
11269,75917,5
39094,75917,7
32541,74338,6
8135,16002,20
54795,16002,10
51595,16002,14
75594,16002,12
7244,91304,10
23874,91304,1
11905,91304,2
3411,91304,17
18001,54399,11
90144,54399,8
25012,54399,7
22132,54399,4
42947,75631,9
13581,75631,4
40589,19425,18
62189,19425,19
93495,19425,15
58637,19425,5
83167,19425,12
3053,90509,19
91606,90509,3
24656,75299,1
29677,75299,13
78101,75299,4
52313,75299,15
1774,67312,8
93056,44062,6
49679,44062,20
10321,90797,16
14643,90797,20
97578,90797,6
56305,90797,19
83467,90797,7
44676,90293,20
42119,90293,19
26462,90293,5
96598,90293,17
80697,62002,10
11234,62002,13
2235,62002,17
29784,63057,18
70873,63057,12
31195,63057,13
79166,63057,10
68215,69021,18
46272,69021,20
71511,69021,12
61372,69021,16
10495,24752,19
69633,24752,1
38069,24752,17
60589,48206,2
30042,48206,15
93727,48206,1
98332,48206,6
87554,1478,13
38050,1478,11
36381,1478,20
92698,76277,14
11945,76277,7
14237,76277,12
29781,76277,2
63511,55349,3
31283,55349,20
76028,55349,1
2526,97195,1
10803,37542,14
5720,37542,18
71685,37542,11
86940,37542,1
76279,37542,20
52967,43931,1
94554,43931,20
35686,19287,13
76803,19287,16
41318,54877,10
47498,54877,8
46724,88312,16
44776,88312,19
33075,88312,5
2148,88312,13
12307,77612,10
52623,77612,3
6737,77612,11
12756,77612,13
19115,32893,5
50944,59958,1
12461,59958,17
55223,59958,6
81206,51233,20
74120,51233,18
18397,51233,16
43112,51233,11
6243,3829,14
92907,3829,7
78046,3829,11
18524,21442,15
1986,41599,12
19983,41599,5
89168,41599,8
8870,70401,9
91894,70401,3
39584,70401,16
20222,93606,5
89602,93606,17
21601,93606,3
5232,93606,11
86521,8128,7
26428,8128,1
81496,8128,5
42091,8128,20
79604,8128,14
26092,69962,14
20460,69962,1
73740,69962,15
32769,69962,8
15896,74065,16
73989,74065,3
29806,74065,17
31658,33529,2
76183,33529,17
45200,33529,11
18211,33529,7
99285,82301,6
13902,47505,4
66721,43555,13
37241,43555,10
31239,43555,12
40285,74757,5
74924,74757,14
8961,74757,18
19591,36781,6
35743,36781,1
38588,36781,5
76182,36781,19
60585,36781,2
17253,58864,2
12835,58864,18
20579,58864,6
42907,58864,19
2371,58864,4
12753,62778,8
97056,62778,12
15467,62778,11
29405,62778,1
41813,23823,11
54020,23823,20
22666,23823,9
41706,23823,15
78947,65692,20
71735,11628,15
41917,11628,4
27553,11628,13
64508,11628,7
70482,88496,12
98956,88496,19
84073,88496,16
86678,61963,1
32329,71202,17
45597,71202,15
62242,71202,16
9827,71202,11
96488,71202,14
65929,29119,13
11610,29119,6
99495,29119,1
76324,45965,20
6604,45965,15
27540,58648,20
58887,58648,7
37017,58648,18
53405,58648,5
73979,15844,4
71445,15844,8
39012,15844,15
52748,15844,12
5654,86977,4
82821,86977,5
13629,86977,18
38372,86977,16
81494,86977,13
44750,10019,18
30658,10019,7
99402,10019,10
19780,10019,1
6943,10019,14
35897,88855,20
65977,88855,7
90976,88855,1
5332,38819,13
1572,38819,3
98391,38819,12
65584,38819,11
15284,15033,20
81634,15033,15
39687,15033,1
60898,75421,1
75486,75421,11
59719,2201,14
14641,2201,12
16985,2201,7
16649,77035,18
7222,77035,7
96143,77035,8
21571,77035,3
76476,77035,12
41946,67280,18
12976,70756,9
14436,70756,5
30576,70756,18
20291,70756,7
52125,70756,4
32069,31424,1
62398,27250,3
23146,27250,2
94866,50140,5
5447,50140,14
92894,50140,18
16999,50140,13
54535,50140,8
10078,17809,12
4414,85121,8
94180,64632,15
18237,64632,3
50402,64632,8
2803,70084,15
44960,70084,3
79197,38010,20
16986,38010,16
57419,38010,3
29171,38010,14
54085,38010,17
21951,99008,4
87264,99008,2
34178,99008,1
92871,99008,20
35881,99008,11
2328,21097,9
56264,21097,11
17838,21097,5
32862,21097,15
24589,42287,5
50474,42287,10
50420,42287,3
80061,42287,14
71692,42287,4
95238,35392,14
30781,2724,5
38632,2724,8
23188,2724,13
20895,2724,11
61344,2724,9
